,cost_center_id,company_code_id,profit_center_id,gl_account_id
25651,CCTR004,CCODE002,PCENT004,5000042
25652,CCTR004,CCODE002,PCENT004,5000042
25653,CCTR004,CCODE002,PCENT004,5000042
25654,CCTR004,CCODE002,PCENT004,5000042
25655,CCTR005,CCODE002,PCENT004,5000042
25656,CCTR005,CCODE002,PCENT004,5000042
25657,CCTR005,CCODE002,PCENT004,5000042
25658,CCTR005,CCODE002,PCENT004,5000042
25659,CCTR005,CCODE002,PCENT004,5000042
25660,CCTR006,CCODE002,PCENT004,5000042
25661,CCTR006,CCODE002,PCENT004,5000042
25662,CCTR006,CCODE002,PCENT004,5000042
25663,CCTR008,CCODE002,PCENT004,5000042
25664,CCTR008,CCODE002,PCENT004,5000042
25665,CCTR008,CCODE002,PCENT004,5000042
25666,CCTR003,CCODE003,PCENT004,5000042
25667,CCTR003,CCODE003,PCENT004,5000042
25668,CCTR003,CCODE003,PCENT004,5000042
25669,CCTR004,CCODE003,PCENT004,5000042
25670,CCTR004,CCODE003,PCENT004,5000042
25671,CCTR004,CCODE003,PCENT004,5000042
25672,CCTR004,CCODE003,PCENT004,5000042
25673,CCTR005,CCODE003,PCENT004,5000042
25674,CCTR005,CCODE003,PCENT004,5000042
25675,CCTR006,CCODE003,PCENT004,5000042
25676,CCTR006,CCODE003,PCENT004,5000042
25677,CCTR007,CCODE003,PCENT004,5000042
25678,CCTR007,CCODE003,PCENT004,5000042
25679,CCTR007,CCODE003,PCENT004,5000042
25680,CCTR007,CCODE003,PCENT004,5000042
25681,CCTR007,CCODE003,PCENT004,5000042
25682,CCTR007,CCODE003,PCENT004,5000042
25683,CCTR008,CCODE003,PCENT004,5000042
25684,CCTR008,CCODE003,PCENT004,5000042
25685,CCTR008,CCODE003,PCENT004,5000042
25686,CCTR008,CCODE003,PCENT004,5000042
25687,CCTR008,CCODE003,PCENT004,5000042
25688,CCTR002,CCODE004,PCENT004,5000042
25689,CCTR002,CCODE004,PCENT004,5000042
25690,CCTR002,CCODE004,PCENT004,5000042
25691,CCTR002,CCODE004,PCENT004,5000042
25692,CCTR002,CCODE004,PCENT004,5000042
25693,CCTR003,CCODE004,PCENT004,5000042
25694,CCTR003,CCODE004,PCENT004,5000042
25695,CCTR004,CCODE004,PCENT004,5000042
25696,CCTR004,CCODE004,PCENT004,5000042
25697,CCTR004,CCODE004,PCENT004,5000042
25698,CCTR004,CCODE004,PCENT004,5000042
25699,CCTR004,CCODE004,PCENT004,5000042
25700,CCTR005,CCODE004,PCENT004,5000042
25701,CCTR005,CCODE004,PCENT004,5000042
25702,CCTR005,CCODE004,PCENT004,5000042
25703,CCTR005,CCODE004,PCENT004,5000042
25704,CCTR005,CCODE004,PCENT004,5000042
25705,CCTR005,CCODE004,PCENT004,5000042
25706,CCTR005,CCODE004,PCENT004,5000042
25707,CCTR006,CCODE004,PCENT004,5000042
25708,CCTR006,CCODE004,PCENT004,5000042
25709,CCTR007,CCODE004,PCENT004,5000042
25710,CCTR007,CCODE004,PCENT004,5000042
25711,CCTR007,CCODE004,PCENT004,5000042
25712,CCTR008,CCODE004,PCENT004,5000042
25713,CCTR002,CCODE005,PCENT004,5000042
25714,CCTR002,CCODE005,PCENT004,5000042
25715,CCTR002,CCODE005,PCENT004,5000042
25716,CCTR004,CCODE005,PCENT004,5000042
25717,CCTR004,CCODE005,PCENT004,5000042
25718,CCTR004,CCODE005,PCENT004,5000042
25719,CCTR004,CCODE005,PCENT004,5000042
25720,CCTR004,CCODE005,PCENT004,5000042
25721,CCTR004,CCODE005,PCENT004,5000042
25722,CCTR005,CCODE005,PCENT004,5000042
25723,CCTR005,CCODE005,PCENT004,5000042
25724,CCTR005,CCODE005,PCENT004,5000042
25725,CCTR005,CCODE005,PCENT004,5000042
25726,CCTR006,CCODE005,PCENT004,5000042
25727,CCTR006,CCODE005,PCENT004,5000042
25728,CCTR007,CCODE005,PCENT004,5000042
25729,CCTR007,CCODE005,PCENT004,5000042
25730,CCTR007,CCODE005,PCENT004,5000042
25731,CCTR007,CCODE005,PCENT004,5000042
25732,CCTR007,CCODE005,PCENT004,5000042
25733,CCTR008,CCODE005,PCENT004,5000042
25734,CCTR008,CCODE005,PCENT004,5000042
25735,CCTR008,CCODE005,PCENT004,5000042
25736,CCTR002,CCODE006,PCENT004,5000042
25737,CCTR002,CCODE006,PCENT004,5000042
25738,CCTR002,CCODE006,PCENT004,5000042
25739,CCTR003,CCODE006,PCENT004,5000042
25740,CCTR003,CCODE006,PCENT004,5000042
25741,CCTR004,CCODE006,PCENT004,5000042
25742,CCTR004,CCODE006,PCENT004,5000042
25743,CCTR004,CCODE006,PCENT004,5000042
25744,CCTR004,CCODE006,PCENT004,5000042
25745,CCTR005,CCODE006,PCENT004,5000042
25746,CCTR005,CCODE006,PCENT004,5000042
25747,CCTR006,CCODE006,PCENT004,5000042
25748,CCTR007,CCODE006,PCENT004,5000042
25749,CCTR007,CCODE006,PCENT004,5000042
25750,CCTR007,CCODE006,PCENT004,5000042
25751,CCTR007,CCODE006,PCENT004,5000042
25752,CCTR008,CCODE006,PCENT004,5000042
25753,CCTR008,CCODE006,PCENT004,5000042
25754,CCTR008,CCODE006,PCENT004,5000042
25755,CCTR008,CCODE006,PCENT004,5000042
25756,CCTR008,CCODE006,PCENT004,5000042
25757,CCTR008,CCODE006,PCENT004,5000042
25758,CCTR003,CCODE007,PCENT004,5000042
25759,CCTR003,CCODE007,PCENT004,5000042
25760,CCTR003,CCODE007,PCENT004,5000042
25761,CCTR003,CCODE007,PCENT004,5000042
25762,CCTR003,CCODE007,PCENT004,5000042
25763,CCTR004,CCODE007,PCENT004,5000042
25764,CCTR004,CCODE007,PCENT004,5000042
25765,CCTR005,CCODE007,PCENT004,5000042
25766,CCTR005,CCODE007,PCENT004,5000042
25767,CCTR005,CCODE007,PCENT004,5000042
25768,CCTR006,CCODE007,PCENT004,5000042
25769,CCTR006,CCODE007,PCENT004,5000042
25770,CCTR006,CCODE007,PCENT004,5000042
25771,CCTR006,CCODE007,PCENT004,5000042
25772,CCTR008,CCODE007,PCENT004,5000042
25773,CCTR008,CCODE007,PCENT004,5000042
25774,CCTR002,CCODE001,PCENT005,5000042
25775,CCTR002,CCODE001,PCENT005,5000042
25776,CCTR002,CCODE001,PCENT005,5000042
25777,CCTR002,CCODE001,PCENT005,5000042
25778,CCTR002,CCODE001,PCENT005,5000042
25779,CCTR003,CCODE001,PCENT005,5000042
25780,CCTR003,CCODE001,PCENT005,5000042
25781,CCTR003,CCODE001,PCENT005,5000042
25782,CCTR003,CCODE001,PCENT005,5000042
25783,CCTR004,CCODE001,PCENT005,5000042
25784,CCTR004,CCODE001,PCENT005,5000042
25785,CCTR004,CCODE001,PCENT005,5000042
25786,CCTR004,CCODE001,PCENT005,5000042
25787,CCTR005,CCODE001,PCENT005,5000042
25788,CCTR005,CCODE001,PCENT005,5000042
25789,CCTR005,CCODE001,PCENT005,5000042
25790,CCTR005,CCODE001,PCENT005,5000042
25791,CCTR005,CCODE001,PCENT005,5000042
25792,CCTR006,CCODE001,PCENT005,5000042
25793,CCTR006,CCODE001,PCENT005,5000042
25794,CCTR006,CCODE001,PCENT005,5000042
25795,CCTR007,CCODE001,PCENT005,5000042
25796,CCTR007,CCODE001,PCENT005,5000042
25797,CCTR007,CCODE001,PCENT005,5000042
25798,CCTR007,CCODE001,PCENT005,5000042
25799,CCTR008,CCODE001,PCENT005,5000042
25800,CCTR008,CCODE001,PCENT005,5000042
25801,CCTR008,CCODE001,PCENT005,5000042
25802,CCTR008,CCODE001,PCENT005,5000042
25803,CCTR002,CCODE002,PCENT005,5000042
25804,CCTR002,CCODE002,PCENT005,5000042
25805,CCTR002,CCODE002,PCENT005,5000042
25806,CCTR002,CCODE002,PCENT005,5000042
25807,CCTR002,CCODE002,PCENT005,5000042
25808,CCTR002,CCODE002,PCENT005,5000042
25809,CCTR003,CCODE002,PCENT005,5000042
25810,CCTR003,CCODE002,PCENT005,5000042
25811,CCTR003,CCODE002,PCENT005,5000042
25812,CCTR004,CCODE002,PCENT005,5000042
25813,CCTR004,CCODE002,PCENT005,5000042
25814,CCTR005,CCODE002,PCENT005,5000042
25815,CCTR005,CCODE002,PCENT005,5000042
25816,CCTR005,CCODE002,PCENT005,5000042
25817,CCTR005,CCODE002,PCENT005,5000042
25818,CCTR005,CCODE002,PCENT005,5000042
25819,CCTR005,CCODE002,PCENT005,5000042
25820,CCTR005,CCODE002,PCENT005,5000042
25821,CCTR006,CCODE002,PCENT005,5000042
25822,CCTR006,CCODE002,PCENT005,5000042
25823,CCTR006,CCODE002,PCENT005,5000042
25824,CCTR006,CCODE002,PCENT005,5000042
25825,CCTR006,CCODE002,PCENT005,5000042
25826,CCTR007,CCODE002,PCENT005,5000042
25827,CCTR007,CCODE002,PCENT005,5000042
25828,CCTR007,CCODE002,PCENT005,5000042
25829,CCTR007,CCODE002,PCENT005,5000042
25830,CCTR007,CCODE002,PCENT005,5000042
25831,CCTR008,CCODE002,PCENT005,5000042
25832,CCTR008,CCODE002,PCENT005,5000042
25833,CCTR008,CCODE002,PCENT005,5000042
25834,CCTR008,CCODE002,PCENT005,5000042
25835,CCTR002,CCODE003,PCENT005,5000042
25836,CCTR002,CCODE003,PCENT005,5000042
25837,CCTR002,CCODE003,PCENT005,5000042
25838,CCTR003,CCODE003,PCENT005,5000042
25839,CCTR003,CCODE003,PCENT005,5000042
25840,CCTR004,CCODE003,PCENT005,5000042
25841,CCTR004,CCODE003,PCENT005,5000042
25842,CCTR004,CCODE003,PCENT005,5000042
25843,CCTR004,CCODE003,PCENT005,5000042
25844,CCTR005,CCODE003,PCENT005,5000042
25845,CCTR005,CCODE003,PCENT005,5000042
25846,CCTR005,CCODE003,PCENT005,5000042
25847,CCTR005,CCODE003,PCENT005,5000042
25848,CCTR006,CCODE003,PCENT005,5000042
25849,CCTR006,CCODE003,PCENT005,5000042
25850,CCTR007,CCODE003,PCENT005,5000042
25851,CCTR008,CCODE003,PCENT005,5000042
25852,CCTR002,CCODE004,PCENT005,5000042
25853,CCTR002,CCODE004,PCENT005,5000042
25854,CCTR002,CCODE004,PCENT005,5000042
25855,CCTR002,CCODE004,PCENT005,5000042
25856,CCTR002,CCODE004,PCENT005,5000042
25857,CCTR002,CCODE004,PCENT005,5000042
25858,CCTR003,CCODE004,PCENT005,5000042
25859,CCTR003,CCODE004,PCENT005,5000042
25860,CCTR003,CCODE004,PCENT005,5000042
25861,CCTR003,CCODE004,PCENT005,5000042
25862,CCTR003,CCODE004,PCENT005,5000042
25863,CCTR004,CCODE004,PCENT005,5000042
25864,CCTR004,CCODE004,PCENT005,5000042
25865,CCTR004,CCODE004,PCENT005,5000042
25866,CCTR005,CCODE004,PCENT005,5000042
25867,CCTR005,CCODE004,PCENT005,5000042
25868,CCTR005,CCODE004,PCENT005,5000042
25869,CCTR005,CCODE004,PCENT005,5000042
25870,CCTR006,CCODE004,PCENT005,5000042
25871,CCTR006,CCODE004,PCENT005,5000042
25872,CCTR007,CCODE004,PCENT005,5000042
25873,CCTR007,CCODE004,PCENT005,5000042
25874,CCTR007,CCODE004,PCENT005,5000042
25875,CCTR007,CCODE004,PCENT005,5000042
25876,CCTR007,CCODE004,PCENT005,5000042
25877,CCTR008,CCODE004,PCENT005,5000042
25878,CCTR008,CCODE004,PCENT005,5000042
25879,CCTR008,CCODE004,PCENT005,5000042
25880,CCTR008,CCODE004,PCENT005,5000042
25881,CCTR002,CCODE005,PCENT005,5000042
25882,CCTR002,CCODE005,PCENT005,5000042
25883,CCTR002,CCODE005,PCENT005,5000042
25884,CCTR002,CCODE005,PCENT005,5000042
25885,CCTR003,CCODE005,PCENT005,5000042
25886,CCTR003,CCODE005,PCENT005,5000042
25887,CCTR003,CCODE005,PCENT005,5000042
25888,CCTR003,CCODE005,PCENT005,5000042
25889,CCTR004,CCODE005,PCENT005,5000042
25890,CCTR004,CCODE005,PCENT005,5000042
25891,CCTR004,CCODE005,PCENT005,5000042
25892,CCTR004,CCODE005,PCENT005,5000042
25893,CCTR005,CCODE005,PCENT005,5000042
25894,CCTR005,CCODE005,PCENT005,5000042
25895,CCTR006,CCODE005,PCENT005,5000042
25896,CCTR006,CCODE005,PCENT005,5000042
25897,CCTR007,CCODE005,PCENT005,5000042
25898,CCTR007,CCODE005,PCENT005,5000042
25899,CCTR008,CCODE005,PCENT005,5000042
25900,CCTR008,CCODE005,PCENT005,5000042
25901,CCTR008,CCODE005,PCENT005,5000042
25902,CCTR008,CCODE005,PCENT005,5000042
25903,CCTR004,CCODE006,PCENT005,5000042
25904,CCTR004,CCODE006,PCENT005,5000042
25905,CCTR004,CCODE006,PCENT005,5000042
25906,CCTR004,CCODE006,PCENT005,5000042
25907,CCTR006,CCODE006,PCENT005,5000042
25908,CCTR006,CCODE006,PCENT005,5000042
25909,CCTR006,CCODE006,PCENT005,5000042
25910,CCTR006,CCODE006,PCENT005,5000042
25911,CCTR006,CCODE006,PCENT005,5000042
25912,CCTR007,CCODE006,PCENT005,5000042
25913,CCTR007,CCODE006,PCENT005,5000042
25914,CCTR007,CCODE006,PCENT005,5000042
25915,CCTR007,CCODE006,PCENT005,5000042
25916,CCTR007,CCODE006,PCENT005,5000042
25917,CCTR008,CCODE006,PCENT005,5000042
25918,CCTR008,CCODE006,PCENT005,5000042
25919,CCTR008,CCODE006,PCENT005,5000042
25920,CCTR002,CCODE007,PCENT005,5000042
25921,CCTR002,CCODE007,PCENT005,5000042
25922,CCTR002,CCODE007,PCENT005,5000042
25923,CCTR002,CCODE007,PCENT005,5000042
25924,CCTR003,CCODE007,PCENT005,5000042
25925,CCTR003,CCODE007,PCENT005,5000042
25926,CCTR003,CCODE007,PCENT005,5000042
25927,CCTR003,CCODE007,PCENT005,5000042
25928,CCTR003,CCODE007,PCENT005,5000042
25929,CCTR004,CCODE007,PCENT005,5000042
25930,CCTR004,CCODE007,PCENT005,5000042
25931,CCTR004,CCODE007,PCENT005,5000042
25932,CCTR006,CCODE007,PCENT005,5000042
25933,CCTR006,CCODE007,PCENT005,5000042
25934,CCTR006,CCODE007,PCENT005,5000042
25935,CCTR006,CCODE007,PCENT005,5000042
25936,CCTR006,CCODE007,PCENT005,5000042
25937,CCTR007,CCODE007,PCENT005,5000042
25938,CCTR007,CCODE007,PCENT005,5000042
25939,CCTR007,CCODE007,PCENT005,5000042
25940,CCTR008,CCODE007,PCENT005,5000042
25941,CCTR008,CCODE007,PCENT005,5000042
25942,CCTR008,CCODE007,PCENT005,5000042
25943,CCTR002,CCODE001,PCENT006,5000042
25944,CCTR002,CCODE001,PCENT006,5000042
25945,CCTR002,CCODE001,PCENT006,5000042
25946,CCTR003,CCODE001,PCENT006,5000042
25947,CCTR003,CCODE001,PCENT006,5000042
25948,CCTR003,CCODE001,PCENT006,5000042
25949,CCTR003,CCODE001,PCENT006,5000042
25950,CCTR003,CCODE001,PCENT006,5000042
25951,CCTR003,CCODE001,PCENT006,5000042
25952,CCTR004,CCODE001,PCENT006,5000042
25953,CCTR004,CCODE001,PCENT006,5000042
25954,CCTR005,CCODE001,PCENT006,5000042
25955,CCTR005,CCODE001,PCENT006,5000042
25956,CCTR005,CCODE001,PCENT006,5000042
25957,CCTR005,CCODE001,PCENT006,5000042
25958,CCTR006,CCODE001,PCENT006,5000042
25959,CCTR006,CCODE001,PCENT006,5000042
25960,CCTR006,CCODE001,PCENT006,5000042
25961,CCTR006,CCODE001,PCENT006,5000042
25962,CCTR006,CCODE001,PCENT006,5000042
25963,CCTR006,CCODE001,PCENT006,5000042
25964,CCTR006,CCODE001,PCENT006,5000042
25965,CCTR007,CCODE001,PCENT006,5000042
25966,CCTR007,CCODE001,PCENT006,5000042
25967,CCTR008,CCODE001,PCENT006,5000042
25968,CCTR008,CCODE001,PCENT006,5000042
25969,CCTR008,CCODE001,PCENT006,5000042
25970,CCTR008,CCODE001,PCENT006,5000042
25971,CCTR008,CCODE001,PCENT006,5000042
25972,CCTR008,CCODE001,PCENT006,5000042
25973,CCTR002,CCODE002,PCENT006,5000042
25974,CCTR002,CCODE002,PCENT006,5000042
25975,CCTR002,CCODE002,PCENT006,5000042
25976,CCTR002,CCODE002,PCENT006,5000042
25977,CCTR002,CCODE002,PCENT006,5000042
25978,CCTR003,CCODE002,PCENT006,5000042
25979,CCTR003,CCODE002,PCENT006,5000042
25980,CCTR003,CCODE002,PCENT006,5000042
25981,CCTR005,CCODE002,PCENT006,5000042
25982,CCTR005,CCODE002,PCENT006,5000042
25983,CCTR005,CCODE002,PCENT006,5000042
25984,CCTR007,CCODE002,PCENT006,5000042
25985,CCTR007,CCODE002,PCENT006,5000042
25986,CCTR002,CCODE003,PCENT006,5000042
25987,CCTR002,CCODE003,PCENT006,5000042
25988,CCTR002,CCODE003,PCENT006,5000042
25989,CCTR002,CCODE003,PCENT006,5000042
25990,CCTR002,CCODE003,PCENT006,5000042
25991,CCTR003,CCODE003,PCENT006,5000042
25992,CCTR003,CCODE003,PCENT006,5000042
25993,CCTR003,CCODE003,PCENT006,5000042
25994,CCTR003,CCODE003,PCENT006,5000042
25995,CCTR004,CCODE003,PCENT006,5000042
25996,CCTR005,CCODE003,PCENT006,5000042
25997,CCTR005,CCODE003,PCENT006,5000042
25998,CCTR005,CCODE003,PCENT006,5000042
25999,CCTR005,CCODE003,PCENT006,5000042
26000,CCTR005,CCODE003,PCENT006,5000042
26001,CCTR005,CCODE003,PCENT006,5000042
26002,CCTR005,CCODE003,PCENT006,5000042
26003,CCTR006,CCODE003,PCENT006,5000042
26004,CCTR006,CCODE003,PCENT006,5000042
26005,CCTR006,CCODE003,PCENT006,5000042
26006,CCTR006,CCODE003,PCENT006,5000042
26007,CCTR007,CCODE003,PCENT006,5000042
26008,CCTR007,CCODE003,PCENT006,5000042
26009,CCTR008,CCODE003,PCENT006,5000042
26010,CCTR008,CCODE003,PCENT006,5000042
26011,CCTR008,CCODE003,PCENT006,5000042
26012,CCTR008,CCODE003,PCENT006,5000042
26013,CCTR008,CCODE003,PCENT006,5000042
26014,CCTR008,CCODE003,PCENT006,5000042
26015,CCTR008,CCODE003,PCENT006,5000042
26016,CCTR002,CCODE004,PCENT006,5000042
26017,CCTR002,CCODE004,PCENT006,5000042
26018,CCTR002,CCODE004,PCENT006,5000042
26019,CCTR003,CCODE004,PCENT006,5000042
26020,CCTR003,CCODE004,PCENT006,5000042
26021,CCTR004,CCODE004,PCENT006,5000042
26022,CCTR004,CCODE004,PCENT006,5000042
26023,CCTR004,CCODE004,PCENT006,5000042
26024,CCTR004,CCODE004,PCENT006,5000042
26025,CCTR006,CCODE004,PCENT006,5000042
26026,CCTR006,CCODE004,PCENT006,5000042
26027,CCTR006,CCODE004,PCENT006,5000042
26028,CCTR007,CCODE004,PCENT006,5000042
26029,CCTR007,CCODE004,PCENT006,5000042
26030,CCTR008,CCODE004,PCENT006,5000042
26031,CCTR008,CCODE004,PCENT006,5000042
26032,CCTR008,CCODE004,PCENT006,5000042
26033,CCTR008,CCODE004,PCENT006,5000042
26034,CCTR008,CCODE004,PCENT006,5000042
26035,CCTR008,CCODE004,PCENT006,5000042
26036,CCTR002,CCODE005,PCENT006,5000042
26037,CCTR003,CCODE005,PCENT006,5000042
26038,CCTR003,CCODE005,PCENT006,5000042
26039,CCTR003,CCODE005,PCENT006,5000042
26040,CCTR003,CCODE005,PCENT006,5000042
26041,CCTR003,CCODE005,PCENT006,5000042
26042,CCTR004,CCODE005,PCENT006,5000042
26043,CCTR004,CCODE005,PCENT006,5000042
26044,CCTR004,CCODE005,PCENT006,5000042
26045,CCTR004,CCODE005,PCENT006,5000042
26046,CCTR005,CCODE005,PCENT006,5000042
26047,CCTR005,CCODE005,PCENT006,5000042
26048,CCTR005,CCODE005,PCENT006,5000042
26049,CCTR005,CCODE005,PCENT006,5000042
26050,CCTR005,CCODE005,PCENT006,5000042
26051,CCTR005,CCODE005,PCENT006,5000042
26052,CCTR007,CCODE005,PCENT006,5000042
26053,CCTR007,CCODE005,PCENT006,5000042
26054,CCTR007,CCODE005,PCENT006,5000042
26055,CCTR008,CCODE005,PCENT006,5000042
26056,CCTR008,CCODE005,PCENT006,5000042
26057,CCTR008,CCODE005,PCENT006,5000042
26058,CCTR008,CCODE005,PCENT006,5000042
26059,CCTR008,CCODE005,PCENT006,5000042
26060,CCTR008,CCODE005,PCENT006,5000042
26061,CCTR003,CCODE006,PCENT006,5000042
26062,CCTR003,CCODE006,PCENT006,5000042
26063,CCTR003,CCODE006,PCENT006,5000042
26064,CCTR003,CCODE006,PCENT006,5000042
26065,CCTR004,CCODE006,PCENT006,5000042
26066,CCTR004,CCODE006,PCENT006,5000042
26067,CCTR004,CCODE006,PCENT006,5000042
26068,CCTR004,CCODE006,PCENT006,5000042
26069,CCTR005,CCODE006,PCENT006,5000042
26070,CCTR005,CCODE006,PCENT006,5000042
26071,CCTR005,CCODE006,PCENT006,5000042
26072,CCTR005,CCODE006,PCENT006,5000042
26073,CCTR005,CCODE006,PCENT006,5000042
26074,CCTR005,CCODE006,PCENT006,5000042
26075,CCTR005,CCODE006,PCENT006,5000042
26076,CCTR006,CCODE006,PCENT006,5000042
26077,CCTR006,CCODE006,PCENT006,5000042
26078,CCTR006,CCODE006,PCENT006,5000042
26079,CCTR006,CCODE006,PCENT006,5000042
26080,CCTR006,CCODE006,PCENT006,5000042
26081,CCTR007,CCODE006,PCENT006,5000042
26082,CCTR008,CCODE006,PCENT006,5000042
26083,CCTR008,CCODE006,PCENT006,5000042
26084,CCTR008,CCODE006,PCENT006,5000042
26085,CCTR008,CCODE006,PCENT006,5000042
26086,CCTR008,CCODE006,PCENT006,5000042
26087,CCTR003,CCODE007,PCENT006,5000042
26088,CCTR003,CCODE007,PCENT006,5000042
26089,CCTR003,CCODE007,PCENT006,5000042
26090,CCTR003,CCODE007,PCENT006,5000042
26091,CCTR005,CCODE007,PCENT006,5000042
26092,CCTR005,CCODE007,PCENT006,5000042
26093,CCTR005,CCODE007,PCENT006,5000042
26094,CCTR008,CCODE007,PCENT006,5000042
26095,CCTR008,CCODE007,PCENT006,5000042
26096,CCTR008,CCODE007,PCENT006,5000042
26097,CCTR008,CCODE007,PCENT006,5000042
26098,CCTR002,CCODE001,PCENT007,5000042
26099,CCTR002,CCODE001,PCENT007,5000042
26100,CCTR002,CCODE001,PCENT007,5000042
26101,CCTR002,CCODE001,PCENT007,5000042
26102,CCTR002,CCODE001,PCENT007,5000042
26103,CCTR002,CCODE001,PCENT007,5000042
26104,CCTR003,CCODE001,PCENT007,5000042
26105,CCTR003,CCODE001,PCENT007,5000042
26106,CCTR004,CCODE001,PCENT007,5000042
26107,CCTR004,CCODE001,PCENT007,5000042
26108,CCTR004,CCODE001,PCENT007,5000042
26109,CCTR004,CCODE001,PCENT007,5000042
26110,CCTR004,CCODE001,PCENT007,5000042
26111,CCTR004,CCODE001,PCENT007,5000042
26112,CCTR004,CCODE001,PCENT007,5000042
26113,CCTR005,CCODE001,PCENT007,5000042
26114,CCTR005,CCODE001,PCENT007,5000042
26115,CCTR005,CCODE001,PCENT007,5000042
26116,CCTR005,CCODE001,PCENT007,5000042
26117,CCTR006,CCODE001,PCENT007,5000042
26118,CCTR006,CCODE001,PCENT007,5000042
26119,CCTR006,CCODE001,PCENT007,5000042
26120,CCTR006,CCODE001,PCENT007,5000042
26121,CCTR006,CCODE001,PCENT007,5000042
26122,CCTR007,CCODE001,PCENT007,5000042
26123,CCTR007,CCODE001,PCENT007,5000042
26124,CCTR007,CCODE001,PCENT007,5000042
26125,CCTR007,CCODE001,PCENT007,5000042
26126,CCTR007,CCODE001,PCENT007,5000042
26127,CCTR008,CCODE001,PCENT007,5000042
26128,CCTR008,CCODE001,PCENT007,5000042
26129,CCTR002,CCODE002,PCENT007,5000042
26130,CCTR002,CCODE002,PCENT007,5000042
26131,CCTR002,CCODE002,PCENT007,5000042
26132,CCTR003,CCODE002,PCENT007,5000042
26133,CCTR003,CCODE002,PCENT007,5000042
26134,CCTR003,CCODE002,PCENT007,5000042
26135,CCTR004,CCODE002,PCENT007,5000042
26136,CCTR004,CCODE002,PCENT007,5000042
26137,CCTR004,CCODE002,PCENT007,5000042
26138,CCTR004,CCODE002,PCENT007,5000042
26139,CCTR004,CCODE002,PCENT007,5000042
26140,CCTR005,CCODE002,PCENT007,5000042
26141,CCTR005,CCODE002,PCENT007,5000042
26142,CCTR005,CCODE002,PCENT007,5000042
26143,CCTR005,CCODE002,PCENT007,5000042
26144,CCTR006,CCODE002,PCENT007,5000042
26145,CCTR006,CCODE002,PCENT007,5000042
26146,CCTR006,CCODE002,PCENT007,5000042
26147,CCTR006,CCODE002,PCENT007,5000042
26148,CCTR006,CCODE002,PCENT007,5000042
26149,CCTR007,CCODE002,PCENT007,5000042
26150,CCTR007,CCODE002,PCENT007,5000042
26151,CCTR007,CCODE002,PCENT007,5000042
26152,CCTR008,CCODE002,PCENT007,5000042
26153,CCTR008,CCODE002,PCENT007,5000042
26154,CCTR008,CCODE002,PCENT007,5000042
26155,CCTR008,CCODE002,PCENT007,5000042
26156,CCTR008,CCODE002,PCENT007,5000042
26157,CCTR008,CCODE002,PCENT007,5000042
26158,CCTR002,CCODE003,PCENT007,5000042
26159,CCTR002,CCODE003,PCENT007,5000042
26160,CCTR002,CCODE003,PCENT007,5000042
26161,CCTR002,CCODE003,PCENT007,5000042
26162,CCTR002,CCODE003,PCENT007,5000042
26163,CCTR002,CCODE003,PCENT007,5000042
26164,CCTR003,CCODE003,PCENT007,5000042
26165,CCTR003,CCODE003,PCENT007,5000042
26166,CCTR003,CCODE003,PCENT007,5000042
26167,CCTR003,CCODE003,PCENT007,5000042
26168,CCTR004,CCODE003,PCENT007,5000042
26169,CCTR004,CCODE003,PCENT007,5000042
26170,CCTR004,CCODE003,PCENT007,5000042
26171,CCTR005,CCODE003,PCENT007,5000042
26172,CCTR005,CCODE003,PCENT007,5000042
26173,CCTR005,CCODE003,PCENT007,5000042
26174,CCTR005,CCODE003,PCENT007,5000042
26175,CCTR005,CCODE003,PCENT007,5000042
26176,CCTR006,CCODE003,PCENT007,5000042
26177,CCTR006,CCODE003,PCENT007,5000042
26178,CCTR006,CCODE003,PCENT007,5000042
26179,CCTR007,CCODE003,PCENT007,5000042
26180,CCTR007,CCODE003,PCENT007,5000042
26181,CCTR007,CCODE003,PCENT007,5000042
26182,CCTR008,CCODE003,PCENT007,5000042
26183,CCTR008,CCODE003,PCENT007,5000042
26184,CCTR008,CCODE003,PCENT007,5000042
26185,CCTR008,CCODE003,PCENT007,5000042
26186,CCTR008,CCODE003,PCENT007,5000042
26187,CCTR008,CCODE003,PCENT007,5000042
26188,CCTR002,CCODE004,PCENT007,5000042
26189,CCTR002,CCODE004,PCENT007,5000042
26190,CCTR002,CCODE004,PCENT007,5000042
26191,CCTR002,CCODE004,PCENT007,5000042
26192,CCTR002,CCODE004,PCENT007,5000042
26193,CCTR002,CCODE004,PCENT007,5000042
26194,CCTR003,CCODE004,PCENT007,5000042
26195,CCTR003,CCODE004,PCENT007,5000042
26196,CCTR003,CCODE004,PCENT007,5000042
26197,CCTR003,CCODE004,PCENT007,5000042
26198,CCTR003,CCODE004,PCENT007,5000042
26199,CCTR004,CCODE004,PCENT007,5000042
26200,CCTR004,CCODE004,PCENT007,5000042
26201,CCTR004,CCODE004,PCENT007,5000042
26202,CCTR004,CCODE004,PCENT007,5000042
26203,CCTR004,CCODE004,PCENT007,5000042
26204,CCTR004,CCODE004,PCENT007,5000042
26205,CCTR004,CCODE004,PCENT007,5000042
26206,CCTR005,CCODE004,PCENT007,5000042
26207,CCTR005,CCODE004,PCENT007,5000042
26208,CCTR005,CCODE004,PCENT007,5000042
